,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
9638,泰信现代服务业混合,养元饮品,7.61%,宝通科技,5.95%,广发证券,5.18%,紫金矿业,4.26%,卫星石化,4.00%,隆基股份,3.89%,宁德时代,3.77%,赣锋锂业,3.23%,能科股份,3.15%,顺丰控股,3.12%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9639,泰信债券增强收益C,20国债,70.95%,21国债⑺,6.04%,华安转债,4.15%,光华转债,3.83%,寒锐转债,2.92%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9640,申万菱信盛利精选混合,百润股份,8.70%,智飞生物,6.72%,华熙生物,6.45%,迈瑞医疗,5.50%,牧原股份,5.37%,浙江鼎力,4.96%,恩捷股份,4.90%,司太立,3.87%,健帆生物,3.30%,五 粮 液,3.29%,20农发,8.79%,20国债,5.80%,20国开,5.29%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9641,申万菱信沪深300指数增强A,贵州茅台,3.92%,美的集团,3.20%,山西汾酒,3.13%,中国平安,2.47%,兴业银行,2.43%,贝达药业,1.32%,派能科技,0.13%,绿的谐波,0.06%,科思科技,0.05%,奕瑞科技,0.04%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9642,申万菱信新动力混合,万华化学,6.40%,华友钴业,5.28%,贵州茅台,4.81%,中国巨石,4.47%,宁德时代,3.74%,恒瑞医药,3.56%,青鸟消防,3.44%,药明康德,3.07%,中信博,3.00%,百润股份,2.88%,长海转债,0.10%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9643,申万菱信新经济混合,龙蟠科技,9.58%,华贸物流,7.59%,永兴材料,4.67%,欣旺达,4.65%,紫光国微,4.30%,万华化学,4.30%,宁德时代,4.25%,华鲁恒升,3.76%,妙可蓝多,3.21%,隆盛科技,3.20%,海容转债,1.24%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9644,申万菱信竞争优势混合,隆基股份,6.34%,阳光电源,6.22%,通威股份,6.18%,拓普集团,6.06%,中信博,5.87%,艾力斯-U,5.71%,西部超导,5.70%,火炬电子,5.60%,锦浪科技,5.55%,鸿路钢构,5.24%,20国债,3.44%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9645,申万菱信消费增长混合,酒鬼酒,10.03%,五 粮 液,8.35%,贵州茅台,8.16%,智飞生物,7.58%,百润股份,6.48%,长春高新,4.96%,今世缘,4.94%,牧原股份,4.73%,立讯精密,4.69%,青岛啤酒,4.62%,20国债,5.36%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9646,申万菱信沪深300价值指数A,中国平安,8.99%,招商银行,8.03%,兴业银行,4.48%,万 科Ａ,2.88%,工商银行,2.58%,长江电力,2.57%,万华化学,2.11%,中国太保,1.94%,海螺水泥,1.83%,交通银行,1.82%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9647,申万菱信稳益宝债券,健帆生物,1.94%,美的集团,1.88%,锐明技术,1.76%,宇通客车,1.72%,绝味食品,1.72%,贵州茅台,1.15%,万华化学,0.90%,浙江鼎力,0.80%,中国巨石,0.77%,宁波银行,0.61%,19华润01,6.57%,18国开,5.99%,20国债,5.28%,18中油EB,4.34%,19创控01,3.95%,0,0,0,0,0,0,0,0,0,0
9648,申万菱信可转债债券,美的集团,2.00%,健帆生物,1.94%,锐明技术,1.85%,宇通客车,1.77%,绝味食品,1.63%,贵州茅台,1.34%,万华化学,1.01%,浙江鼎力,0.85%,中国巨石,0.77%,宁波银行,0.73%,紫金转债,13.24%,巨星转债,12.01%,光大转债,11.76%,海容转债,10.87%,18中油EB,9.65%,0,0,0,0,0,0,0,0,0,0
9649,诺安平衡混合,中国平安,9.82%,万 科Ａ,9.23%,中国建筑,4.52%,兴业银行,4.19%,桐昆股份,3.33%,中国太保,2.95%,洪城水业,2.56%,养元饮品,1.88%,科伦药业,1.76%,吉比特,1.69%,20国开,5.86%,20国开,5.32%,20国开,3.05%,18国开,2.30%,16国开,2.29%,0,0,0,0,0,0,0,0,0,0
9650,诺安先锋混合,石头科技,6.20%,苏博特,5.99%,海康威视,5.74%,江苏神通,5.36%,皇马科技,5.11%,大华股份,4.72%,宏川智慧,4.26%,阳谷华泰,4.20%,赛轮轮胎,3.81%,山东赫达,3.58%,伊力转债,1.33%,同和转债,0.52%,维尔转债,0.41%,晨光转债,0.22%,华阳转债,0.16%,0,0,0,0,0,0,0,0,0,0
9651,诺安优化收益债券,海大集团,3.43%,璞泰来,2.45%,苏博特,1.78%,一心堂,0.67%,桐昆股份,0.67%,永高股份,0.55%,金牌厨柜,0.32%,歌尔转2,4.38%,晨光转债,2.99%,长证转债,2.91%,聚飞转债,2.64%,光大转债,2.58%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9652,诺安价值增长混合,山西汾酒,9.99%,泸州老窖,9.90%,立讯精密,7.69%,贵州茅台,7.62%,五 粮 液,6.38%,今世缘,5.73%,长春高新,4.87%,赛轮轮胎,3.25%,宝钛股份,2.60%,姚记科技,2.50%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9653,诺安灵活配置混合,赣锋锂业,9.05%,中航重机,8.04%,天齐锂业,7.02%,比亚迪,6.77%,火炬电子,5.17%,立讯精密,5.02%,上汽集团,4.37%,顺丰控股,3.93%,长安汽车,3.91%,中联重科,3.19%,紫金转债,2.76%,巨星转债,2.72%,蔚蓝转债,2.46%,歌尔转2,2.29%,火炬转债,2.10%,0,0,0,0,0,0,0,0,0,0
9654,诺安成长混合,韦尔股份,9.91%,北方华创,9.86%,中芯国际-U,9.82%,三安光电,9.72%,兆易创新,9.69%,卓胜微,9.53%,长电科技,8.65%,中微公司,7.01%,圣邦股份,6.25%,沪硅产业-U,3.64%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9655,诺安增利债券A,博威合金,1.64%,大参林,0.91%,裕同科技,0.70%,金牌厨柜,0.65%,中炬高新,0.63%,长春高新,0.60%,安车检测,0.60%,晨光文具,0.59%,豆神教育,0.54%,顾家家居,0.51%,隆20转债,9.55%,紫金转债,5.76%,南航转债,5.60%,21国债⑺,4.81%,歌尔转2,4.77%,0,0,0,0,0,0,0,0,0,0
9656,诺安增利债券B,博威合金,1.64%,大参林,0.91%,裕同科技,0.70%,金牌厨柜,0.65%,中炬高新,0.63%,长春高新,0.60%,安车检测,0.60%,晨光文具,0.59%,豆神教育,0.54%,顾家家居,0.51%,隆20转债,9.55%,紫金转债,5.76%,南航转债,5.60%,21国债⑺,4.81%,歌尔转2,4.77%,0,0,0,0,0,0,0,0,0,0
9657,诺安中证100指数A,贵州茅台,7.05%,中国平安,6.48%,五 粮 液,3.89%,美的集团,3.45%,招商银行,3.26%,恒瑞医药,2.96%,格力电器,2.11%,伊利股份,1.93%,兴业银行,1.90%,中国中免,1.90%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9658,诺安中小盘精选混合,惠达卫浴,5.48%,伊利股份,5.43%,玲珑轮胎,5.37%,美的集团,4.45%,潍柴动力,4.29%,中联重科,4.27%,云南白药,3.83%,光明乳业,3.78%,张 裕Ａ,3.66%,隆基股份,3.53%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9659,诺安主题精选混合,中国中免,8.69%,迈瑞医疗,7.71%,长春高新,7.31%,珀莱雅,6.44%,桃李面包,6.42%,上海家化,6.28%,恒瑞医药,6.05%,安井食品,5.93%,公牛集团,5.57%,药明康德,5.12%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9660,诺安全球黄金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9661,诺安沪深300指数增强A,贵州茅台,7.77%,中国平安,7.07%,格力电器,2.49%,五 粮 液,2.36%,招商银行,2.35%,伊利股份,2.26%,美的集团,2.02%,恒瑞医药,1.74%,兴业银行,1.27%,中国中免,1.15%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9662,诺安行业轮动混合,伊利股份,6.90%,美的集团,5.08%,玲珑轮胎,4.92%,惠达卫浴,4.83%,云南白药,4.03%,兴业银行,3.65%,潍柴动力,3.59%,中联重科,3.46%,比亚迪,3.40%,隆基股份,3.22%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9663,诺安多策略混合,贵州茅台,9.02%,中国平安,8.97%,招商银行,5.91%,恒瑞医药,5.41%,中信证券,3.78%,伊利股份,3.27%,新华保险,3.22%,中国中免,3.14%,兴业银行,3.07%,中国银行,2.63%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9664,诺安全球收益不动产,西蒙地产,8.69%,道格拉斯艾,8.26%,波士顿地产,8.09%,易昆尼克斯,7.84%,杜克房地产,7.67%,公平住屋,7.15%,Safeh,7.09%,安博,7.05%,冠城国际,6.30%,数字房地产,6.09%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9665,诺安新动力混合,春秋航空,8.48%,中国平安,7.18%,兴业银行,6.82%,紫金矿业,6.44%,杰瑞股份,6.36%,中海油服,6.17%,宝丰能源,5.86%,赛轮轮胎,5.61%,分众传媒,4.96%,大族激光,4.72%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9666,诺安策略精选股票,中国平安,9.65%,万 科Ａ,9.62%,中国建筑,5.18%,洪城水业,4.49%,桐昆股份,4.15%,兴业银行,4.13%,中国太保,3.06%,养元饮品,2.67%,韵达股份,2.31%,招商银行,2.10%,洪城转债,1.40%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9667,诺安双利债券发起,迈为股份,5.07%,药明康德,1.13%,金牌厨柜,1.06%,兴业银行,1.05%,光大银行,0.96%,恒生电子,0.72%,贵州茅台,0.54%,恒瑞医药,0.52%,中国平安,0.50%,药石科技,0.46%,苏银转债,5.33%,20进出,3.66%,国投转债,3.47%,光大转债,3.16%,18国开,3.03%,0,0,0,0,0,0,0,0,0,0
9668,诺安研究精选股票,亿华通-U,4.08%,顾家家居,2.87%,兴业银行,2.57%,欣旺达,2.40%,洛阳钼业,2.31%,海大集团,2.29%,亿嘉和,2.28%,泸州老窖,2.20%,建设银行,2.09%,中国中免,2.02%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9669,兴全可转债混合,保利地产,2.64%,航天电器,2.28%,中国平安,1.72%,三一重工,1.40%,海尔智家,1.40%,海康威视,1.36%,欣旺达,1.21%,华鲁恒升,1.17%,兴业银行,0.99%,隆基股份,0.87%,南航转债,3.56%,中天转债,3.20%,林洋转债,2.81%,G三峡EB1,2.78%,紫金转债,2.77%,0,0,0,0,0,0,0,0,0,0
9670,兴全全球视野股票,美年健康,5.77%,平安银行,5.22%,紫光国微,5.12%,中科创达,4.53%,迈瑞医疗,4.36%,天坛生物,4.07%,中国平安,3.70%,天融信,3.49%,海康威视,3.48%,晶晨股份,3.29%,20农发,3.78%,20农发,0.42%,18国开,0.42%,16国开,0.42%,洽洽转债,0.08%,0,0,0,0,0,0,0,0,0,0
9671,兴全社会责任混合,康弘药业,8.04%,光威复材,7.09%,中炬高新,7.07%,宁德时代,6.27%,通策医疗,6.26%,海康威视,5.99%,妙可蓝多,5.88%,中国中免,5.82%,恒生电子,5.63%,中航高科,5.37%,国开1805,0.19%,大秦转债,0.02%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9672,兴全有机增长混合,海尔智家,5.51%,中国平安,4.04%,领益智造,3.76%,双汇发展,3.45%,海康威视,3.22%,垒知集团,2.88%,科沃斯,2.81%,华峰化学,2.79%,顾家家居,2.62%,锦江酒店,2.59%,20国债10,2.94%,欣旺转债,1.67%,华海转债,1.57%,南航转债,1.48%,20国债,1.35%,0,0,0,0,0,0,0,0,0,0
9673,兴全磐稳增利债券A,20国开,5.64%,浦发转债,5.39%,苏银转债,4.43%,18农发,3.72%,16龙盛,3.04%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9674,天治财富增长混合,贵州茅台,2.47%,五 粮 液,2.38%,平安银行,2.31%,中国平安,1.61%,海尔智家,1.41%,恒瑞医药,1.33%,宁波银行,1.30%,招商银行,0.97%,美的集团,0.86%,广发证券,0.84%,20国债10,39.35%,国开20,7.23%,20国债,6.74%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9675,天治低碳经济混合,汇川技术,8.60%,科伦药业,4.72%,嘉事堂,4.01%,建设银行,3.56%,正邦科技,3.09%,中国平安,2.87%,工商银行,2.81%,招商银行,2.79%,万 科Ａ,2.65%,伊利股份,2.65%,20国开,14.62%,20国债10,0.98%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9676,天治中国制造2025,玲珑轮胎,8.24%,招商银行,7.31%,中国中免,7.24%,博汇纸业,6.88%,海螺水泥,5.39%,海尔智家,5.26%,通威股份,4.96%,浙江鼎力,4.85%,立讯精密,3.27%,中国平安,3.20%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9677,天治稳健双盈债券,晨光文具,2.77%,招商银行,2.30%,美的集团,2.29%,平安银行,2.21%,上海机场,2.09%,宁波银行,2.04%,中国平安,1.99%,贵州茅台,1.87%,伊利股份,1.64%,裕同科技,1.09%,19农发,23.45%,20农发,11.64%,国开2003,10.05%,16凤凰EB,9.55%,17中油EB,9.34%,0,0,0,0,0,0,0,0,0,0
9678,天治趋势精选混合,中国平安,9.38%,贵州茅台,9.33%,招商银行,9.26%,中国中免,6.76%,兴业银行,5.19%,五 粮 液,4.54%,福耀玻璃,4.28%,海尔智家,4.02%,美的集团,3.85%,恒瑞医药,2.80%,大秦转债,0.05%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9679,天治新消费混合,贵州茅台,5.68%,玲珑轮胎,5.67%,宁德时代,5.39%,顺丰控股,5.27%,洋河股份,5.24%,立讯精密,5.16%,五 粮 液,5.15%,海尔智家,4.99%,中国中免,4.02%,美的集团,3.81%,立讯转债,0.06%,大秦转债,0.03%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9680,天治研究驱动混合A,贵州茅台,8.88%,五 粮 液,8.50%,迈瑞医疗,5.02%,立讯精密,4.65%,药明康德,4.51%,宁德时代,4.46%,招商银行,4.25%,美的集团,4.11%,中国平安,4.00%,三一重工,3.83%,20国债,3.97%,韦尔转债,0.01%,大秦转债,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9681,光大量化股票,泸州老窖,3.99%,东方财富,3.90%,汇川技术,3.43%,爱尔眼科,3.27%,山西汾酒,3.26%,分众传媒,3.25%,恒立液压,3.23%,海天味业,3.22%,牧原股份,3.18%,北新建材,3.13%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9682,光大红利混合,中国中免,6.26%,长春高新,4.14%,贵州茅台,3.78%,爱尔眼科,3.59%,恒瑞医药,3.32%,汇川技术,3.22%,中密控股,3.13%,扬农化工,3.11%,万 科Ａ,2.96%,药石科技,2.82%,健20转债,0.04%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9683,光大新增长混合,华润微,5.58%,坚朗五金,5.50%,先导智能,5.42%,天齐锂业,4.87%,石头科技,4.78%,五 粮 液,4.34%,玲珑轮胎,4.19%,伯特利,4.07%,新泉股份,4.04%,至纯科技,3.90%,20农发,1.48%,20国债,1.29%,国开20,1.04%,20国开,0.50%,16农发,0.50%,0,0,0,0,0,0,0,0,0,0
9684,光大优势配置混合,中国平安,6.52%,中国神华,6.48%,兴业银行,6.32%,上汽集团,6.28%,新 和 成,5.55%,万华化学,5.33%,山东黄金,5.07%,保利地产,5.03%,中国建筑,4.94%,国电南瑞,3.60%,21国债⑺,4.37%,国开1805,1.39%,16国债07,0.17%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9685,光大增利收益债券A,19南方,6.38%,19江铜,5.74%,19浙资,4.47%,19中建,4.40%,20CHNES1,3.30%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9686,光大增利收益债券C,19南方,6.38%,19江铜,5.74%,19浙资,4.47%,19中建,4.40%,20CHNES1,3.30%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9687,光大均衡精选混合,万华化学,6.55%,中国神华,6.39%,兴业银行,6.30%,中国平安,6.26%,上汽集团,6.17%,新 和 成,5.36%,保利地产,5.00%,中国建筑,4.88%,云南白药,4.03%,国电南瑞,3.72%,21国债⑺,7.88%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9688,光大动态优选混合,深信服,6.47%,宁德时代,6.44%,北方华创,6.33%,用友网络,6.25%,兆易创新,5.92%,恒瑞医药,4.63%,迈瑞医疗,4.57%,中科创达,4.33%,三花智控,4.32%,思瑞浦,3.95%,21国债⑺,6.91%,20国债,4.59%,03国债⑶,4.46%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9689,光大中小盘混合,兆易创新,5.34%,深信服,5.15%,用友网络,4.90%,亿纬锂能,4.57%,立讯精密,3.94%,迈瑞医疗,3.71%,北方华创,3.43%,金山办公,3.19%,三花智控,3.06%,宁德时代,3.06%,20国开,6.22%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9690,光大信用添益债券A,通威股份,1.13%,中国平安,1.06%,至纯科技,1.00%,东方财富,0.86%,赣锋锂业,0.70%,杰克股份,0.61%,新华保险,0.60%,洛阳钼业,0.56%,璞泰来,0.47%,先导智能,0.44%,20国债,5.52%,G三峡EB1,4.66%,南航转债,4.38%,中天转债,2.91%,青农转债,2.14%,0,0,0,0,0,0,0,0,0,0
9691,光大信用添益债券C,通威股份,1.13%,中国平安,1.06%,至纯科技,1.00%,东方财富,0.86%,赣锋锂业,0.70%,杰克股份,0.61%,新华保险,0.60%,洛阳钼业,0.56%,璞泰来,0.47%,先导智能,0.44%,20国债,5.52%,G三峡EB1,4.66%,南航转债,4.38%,中天转债,2.91%,青农转债,2.14%,0,0,0,0,0,0,0,0,0,0
9692,光大行业轮动混合,中国中免,7.79%,药明康德,7.12%,今世缘,7.11%,中炬高新,6.37%,五 粮 液,6.29%,紫金矿业,5.52%,亿纬锂能,4.93%,凯莱英,4.78%,康龙化成,4.76%,爱美客,4.27%,隆20转债,0.01%,立讯转债,0.01%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9693,光大添天盈五年定开债,20进出,44.37%,15国开,33.01%,15农发,29.17%,18农发,12.51%,15进出,10.76%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9694,上投摩根分红添利债券A,20国债10,94.62%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9695,上投摩根分红添利债券B,20国债10,94.62%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9696,上投摩根中证消费服务指数,恒瑞医药,5.42%,中国中免,4.99%,贵州茅台,4.85%,五 粮 液,4.35%,中国平安,4.22%,药明康德,3.06%,顺丰控股,2.87%,招商银行,2.71%,爱尔眼科,2.21%,长春高新,2.11%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9697,上投摩根核心优选混合,宁德时代,6.47%,长春高新,6.30%,通威股份,6.14%,石头科技,5.94%,科沃斯,5.80%,亿纬锂能,5.19%,三一重工,4.36%,立讯精密,4.17%,泸州老窖,3.58%,五 粮 液,2.98%,赣锋转债,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9698,上投摩根智选30混合,中国中免,8.33%,立讯精密,7.05%,泸州老窖,5.93%,五 粮 液,5.18%,宁德时代,4.37%,迈瑞医疗,4.29%,药明康德,3.72%,亿纬锂能,3.66%,恒瑞医药,3.66%,贵州茅台,3.33%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,上投摩根纯债债券A,20大同,6.86%,19世茂G1,5.06%,15金街01,4.88%,18湘电01,4.08%,16绿地,3.46%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9700,上投摩根纯债债券B,20大同,6.86%,19世茂G1,5.06%,15金街01,4.88%,18湘电01,4.08%,16绿地,3.46%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9701,上投摩根强化回报债券A,中国平安,1.58%,新 和 成,0.62%,云南白药,0.58%,风华高科,0.56%,兴业银行,0.41%,金域医学,0.36%,平安银行,0.33%,湘佳股份,0.23%,招商蛇口,0.12%,华帝股份,0.04%,20附息,19.47%,20国债,7.67%,20附息,6.41%,18中油EB,5.12%,17中油EB,4.72%,0,0,0,0,0,0,0,0,0,0
9702,上投摩根强化回报债券B,中国平安,1.58%,新 和 成,0.62%,云南白药,0.58%,风华高科,0.56%,兴业银行,0.41%,金域医学,0.36%,平安银行,0.33%,湘佳股份,0.23%,招商蛇口,0.12%,华帝股份,0.04%,20附息,19.47%,20国债,7.67%,20附息,6.41%,18中油EB,5.12%,17中油EB,4.72%,0,0,0,0,0,0,0,0,0,0
9703,上投摩根双息平衡混合A,紫金矿业,5.17%,泸州老窖,3.86%,五 粮 液,3.24%,新 和 成,3.17%,特变电工,3.04%,中国平安,3.02%,金地集团,2.71%,潍柴动力,2.54%,长春高新,2.53%,美的集团,2.48%,20国债10,4.61%,16首钢,3.37%,18长电02,3.36%,19保利,2.54%,18中铝,2.53%,0,0,0,0,0,0,0,0,0,0
9704,上投摩根双核平衡混合,泸州老窖,4.23%,中国中免,4.22%,宁德时代,4.14%,药明康德,3.41%,爱尔眼科,3.17%,山西汾酒,2.83%,恒立液压,2.73%,长春高新,2.53%,恩捷股份,2.38%,凯莱英,2.05%,21国债⑺,7.53%,20国债10,6.17%,03国债⑶,3.23%,国开1702,2.62%,18中信,2.59%,0,0,0,0,0,0,0,0,0,0
9705,上投摩根中国优势混合,亿纬锂能,9.56%,隆基股份,9.44%,通威股份,6.36%,长春高新,5.37%,牧原股份,4.87%,石头科技,4.67%,晨光文具,3.90%,拓普集团,3.76%,科沃斯,3.20%,万华化学,3.14%,韦尔转债,0.03%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9706,上投摩根大盘蓝筹股票,中国平安,8.52%,贵州茅台,6.06%,五 粮 液,5.12%,美的集团,4.00%,科沃斯,3.50%,招商银行,3.46%,长春高新,3.27%,金博股份,3.08%,博通集成,3.07%,中航光电,3.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9707,上投摩根阿尔法混合,喜临门,9.28%,大华股份,7.86%,索菲亚,6.87%,兔 宝 宝,6.80%,中国平安,3.47%,万达电影,3.04%,东山精密,2.47%,蓝思科技,2.11%,华帝股份,2.08%,奥佳华,2.06%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9708,上投摩根亚太优势混合,三星电子,9.78%,台湾集成电,9.75%,腾讯控股,8.79%,阿里巴巴,6.95%,拼多多,5.57%,药明生物,5.09%,美团-W,3.03%,Housi,2.97%,吉利汽车,2.21%,中国平安,2.01%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9709,上投摩根内需动力混合,科沃斯,8.56%,拓普集团,6.09%,中国中免,5.91%,五 粮 液,5.25%,我武生物,5.22%,立讯精密,4.91%,欧普康视,3.57%,贵州茅台,3.43%,泸州老窖,3.15%,石头科技,3.07%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9710,上投摩根健康品质生活混合,泸州老窖,8.95%,五 粮 液,8.87%,中国中免,6.57%,科沃斯,6.45%,智飞生物,5.11%,凯莱英,4.40%,山西汾酒,4.21%,银轮股份,3.90%,拓普集团,3.60%,我武生物,3.59%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9711,上投摩根新兴动力混合A,亿纬锂能,9.25%,隆基股份,8.81%,通威股份,7.22%,长春高新,6.55%,拓普集团,5.65%,蓝思科技,5.48%,大华股份,4.82%,牧原股份,4.63%,信维通信,4.42%,华友钴业,3.89%,韦尔转债,0.05%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9712,上投摩根行业轮动混合A,通威股份,6.92%,宁德时代,6.71%,长春高新,6.38%,石头科技,6.24%,亿纬锂能,5.38%,科沃斯,4.51%,立讯精密,4.21%,拓普集团,2.98%,建设机械,2.88%,天华超净,2.69%,韦尔转债,0.01%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9713,上投摩根全球新兴市场混合,三星电子有,9.48%,台积电,9.32%,腾讯控股,7.32%,阿里巴巴,7.11%,药明生物,4.40%,HDFC银行,3.70%,拼多多,3.26%,美团-W,2.90%,淡水河谷,2.77%,信义光能,2.31%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9714,上投摩根成长先锋混合,长春高新,6.38%,通威股份,3.72%,亿纬锂能,3.67%,石头科技,3.16%,东方雨虹,2.95%,中国平安,2.86%,中航电测,2.84%,顾家家居,2.51%,青松股份,2.48%,中国中免,2.45%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9715,上投摩根全球天然资源混合,力拓有限公司,5.94%,必和必拓,4.91%,雪佛龙,4.72%,自由港矿业,4.53%,道达尔(U,4.23%,纽蒙特,3.88%,英美资源公司,3.22%,福特斯库金,2.86%,因帕拉铂业,2.56%,诺里尔斯克,2.51%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9716,上投摩根中小盘混合,长春高新,7.03%,韦尔股份,5.25%,中国中免,4.71%,药明康德,4.43%,泸州老窖,3.88%,五 粮 液,3.70%,亿纬锂能,3.58%,华友钴业,3.50%,立讯精密,3.12%,科沃斯,3.02%,韦尔转债,0.06%,大秦转债,0.01%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9717,中银纯债债券A,20附息,6.70%,20附息,5.63%,19国开,5.41%,19申证05,2.91%,16农发,2.48%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9718,中银纯债债券C,20附息,6.70%,20附息,5.63%,19国开,5.41%,19申证05,2.91%,16农发,2.48%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9719,中银添利债券发起A,伊利股份,1.00%,兴业银行,0.66%,贵州茅台,0.55%,金地集团,0.50%,华海药业,0.42%,美的集团,0.37%,东方雨虹,0.27%,中国平安,0.27%,光大银行,0.27%,平安银行,0.26%,20附息,7.56%,20附息,3.45%,20中证09,2.51%,19国开,2.14%,20华夏,2.13%,0,0,0,0,0,0,0,0,0,0
9720,中银聚享债券A,17国开,28.80%,19国开,16.75%,20国债15,13.05%,20国债10,10.82%,国开1805,9.25%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
